DeviceID,DateID,BrowserID,OsID,CategoryID,NUM_OF_ACCESS,BROWSER_NAME,CATEGORY_NAME,CalendarQuarter,CalendarYear,DateAltKey,DayName,DayOfMonth,DayOfWeek,MonthName,MonthOfYear,DEVICE_NAME,DEVICE_TYPE,SCREEN_RESOLUTION,OS_NAME
94999,15,34,34,50,3,IE Mobile,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Samsung SGH-i900,General_Desktop,240x400,Windows CE
93467,15,57,35,50,2,Opera Mini,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,200x266,Windows Mobile
96232,15,58,35,50,1,Opera Mobile,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,253x324,Windows Mobile
89211,15,11,40,50,6,Chrome,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1364x768,Windows XP
89703,15,12,40,50,4,Chrome Frame,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1280x720,Windows XP
86951,15,21,40,50,1,Firefox,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1133x850,Windows XP
88834,15,21,40,50,1,Firefox,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1227x690,Windows XP
89352,15,21,40,50,3,Firefox,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1280x600,Windows XP
143846,15,21,40,50,1,Firefox,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,569x320,Windows XP
134440,15,21,40,50,1,Firefox,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,680x384,Windows XP
145580,15,21,40,50,3,Firefox,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,720x450,Windows XP
163091,15,21,40,50,50,Firefox,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,747x597,Windows XP
86214,15,32,40,50,16,IE,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1024x614,Windows XP
87867,15,32,40,50,6,IE,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1170x936,Windows XP
88655,15,32,40,50,2,IE,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1192x670,Windows XP
90281,15,32,40,50,2,IE,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1536x960,Windows XP
153031,15,32,40,50,3,IE,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,853x512,Windows XP
180379,15,32,40,50,34,IE,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,936x702,Windows XP
166197,15,32,40,50,71,IE,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,983x737,Windows XP
146690,15,2,1,34,4,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,A501,General_Mobile,1280x800,Android
162795,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,A830L,General_Mobile,720x1280,Android
161006,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Aveo NOTE II+,General_Mobile,540x960,Android
145264,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,C6603,General_Mobile,1080x1920,Android
92973,15,2,1,34,2,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,C6603,General_Mobile,1812x1080,Android
161024,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,EVO3D_X515m,General_Mobile,540x960,Android
178871,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,F180L,General_Mobile,768x1280,Android
127506,15,2,1,34,3,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,GT-I9100,General_Mobile,480x854,Android
110030,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,GT-I9100-ORANGE/I9100BVKG2,General_Mobile,320x450,Android
106215,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,GT-I9100G,General_Mobile,320x450,Android
84895,15,2,1,34,14,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,GT-P3100,General_Mobile,1024x600,Android
177546,15,2,1,34,13,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,GT-P3100,General_Mobile,600x1024,Android
146707,15,2,1,34,12,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,GT-P5100,General_Mobile,1280x800,Android
146710,15,2,1,34,3,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,GT-P6800,General_Mobile,1280x800,Android
90123,15,2,1,34,10,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,GT-P7500,General_Mobile,1280x800,Android
171178,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,GT-S5360,General_Mobile,427x294,Android
125692,15,2,1,34,3,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,GT-S5830,General_Mobile,480x295,Android
127082,15,2,1,34,10,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,GT-S7562,General_Mobile,480x800,Android
127084,15,2,1,34,5,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,GT-S7580,General_Mobile,480x800,Android
108136,15,2,1,34,5,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,HTC Desire,General_Mobile,320x480,Android
125924,15,2,1,34,3,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,HTC Legend,General_Mobile,480x320,Android
88896,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,HTC One,General_Mobile,1280x720,Android
177018,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,i-mobile IQ 2,General_Mobile,540x960,Android
106606,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A770K,General_Mobile,320x452,Android
146545,15,2,1,34,4,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A850L,General_Mobile,1280x720,Android
162861,15,2,1,34,5,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A850S,General_Mobile,720x1280,Android
162865,15,2,1,34,2,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A870SKL,General_Mobile,720x1280,Android
145284,15,2,1,34,2,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A890S,General_Mobile,1080x1920,Android
135174,15,2,1,34,3,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,JY-G3,General_Mobile,720x1280,Android
125936,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,LG-E615,General_Mobile,480x320,Android
178877,15,2,1,34,9,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,LG-E975,General_Mobile,768x1280,Android
138208,15,2,1,34,2,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,LG-F200K/ ve,General_Mobile,1024x768,Android
167472,15,2,1,34,2,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,LG-P970,General_Mobile,320x508,Android
127179,15,2,1,34,4,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Limo X2,General_Mobile,480x800,Android
127545,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,LT18i,General_Mobile,480x854,Android
133156,15,2,1,34,3,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,ME172V,General_Mobile,600x1024,Android
138102,15,2,1,34,3,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,MediaPad 7 Lite,General_Mobile,1024x600,Android
157261,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,mobiistar touch S31,General_Mobile,320x455,Android
157667,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Mobile,320x459,Android
160302,15,2,1,34,4,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Q-Smart model S6,General_Mobile,533x239,Android
107165,15,2,1,34,6,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,S153G,General_Mobile,320x457,Android
161107,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,S88,General_Mobile,540x960,Android
103613,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,S9,General_Mobile,320x403,Android
178621,15,2,1,34,4,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,SGH-T999,General_Mobile,720x1280,Android
137475,15,2,1,34,2,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,SGPT12,General_Mobile,800x1280,Android
118117,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,SHW-M180S,General_Mobile,400x657,Android
162947,15,2,1,34,3,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,SonyEricssonLT26w,General_Mobile,720x1280,Android
112241,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,SonyEricssonMT15i,General_Mobile,320x544,Android
108768,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,SonyEricssonSO-01C,General_Mobile,320x488,Android
161563,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,SonyEricssonST18i,General_Mobile,569x295,Android
107335,15,2,1,34,2,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,uphone,General_Mobile,320x455,Android
155979,15,2,1,34,3,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,V8405,General_Mobile,320x401,Android
136280,15,11,1,34,1,Chrome,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,A1-810,General_Mobile,768x976,Android
165709,15,11,1,34,1,Chrome,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,ME173X,General_Mobile,962x553,Android
86495,15,11,1,34,1,Chrome,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,mini 3G,General_Mobile,1024x720,Android
177732,15,11,1,34,2,Chrome,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,SM-T311,General_Mobile,601x962,Android
177501,15,13,1,34,1,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,C6603,General_Mobile,598x360,Android
127070,15,13,1,34,1,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,GT-I8190,General_Mobile,480x800,Android
169360,15,13,1,34,5,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A830S,General_Mobile,360x614,Android
116385,15,13,1,34,2,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A870K,General_Mobile,360x608,Android
178877,15,13,1,34,2,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,LG-E975,General_Mobile,768x1280,Android
116647,15,13,1,34,1,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,LG-F260S,General_Mobile,360x640,Android
169512,15,13,1,34,2,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,LG-P765,General_Mobile,360x640,Android
117314,15,13,1,34,9,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,LG-P768,General_Mobile,360x640,Android
113480,15,13,1,34,4,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,R821,General_Mobile,320x534,Android
117534,15,13,1,34,1,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,SHV-E170S,General_Mobile,360x640,Android
116706,15,13,1,34,3,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,SM-N9005,General_Mobile,360x640,Android
173891,15,13,1,34,1,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,ZTE-U V889F,General_Mobile,480x800,Android
92460,15,57,1,34,35,Opera Mini,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Mobile,218x189,Android
94045,15,57,1,34,1,Opera Mini,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Mobile,228x292,Android
149371,15,57,1,34,1,Opera Mini,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Mobile,282x355,Android
115386,15,57,1,34,7,Opera Mini,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Mobile,337x471,Android
117318,15,58,1,34,1,Opera Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,LT26i,General_Mobile,360x640,Android
118701,15,34,37,50,94,IE Mobile,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Lumia 920,General_Mobile,371x619,Windows Phone
124069,15,34,37,50,50,IE Mobile,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Nokia 1320,General_Mobile,474x843,Windows Phone
145737,15,11,39,50,1,Chrome,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1152x864,Windows Vista
90333,15,11,39,50,3,Chrome,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1600x1200,Windows Vista
91087,15,11,39,50,1,Chrome,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1920x1080,Windows Vista
89703,15,11,40,50,895,Chrome,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1280x720,Windows XP
89820,15,11,40,50,1018,Chrome,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1280x768,Windows XP
88413,15,11,40,50,329,Chrome,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1280x960,Windows XP
180379,15,12,40,50,3,Chrome Frame,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,936x702,Windows XP
88413,15,21,40,50,204,Firefox,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1280x960,Windows XP
177172,15,21,40,50,3,Firefox,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,563x422,Windows XP
162640,15,21,40,50,19,Firefox,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,683x512,Windows XP
162642,15,21,40,50,8,Firefox,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,683x546,Windows XP
145987,15,21,40,50,4,Firefox,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,793x448,Windows XP
139655,15,21,40,50,3,Firefox,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,826x619,Windows XP
140307,15,21,40,50,1,Firefox,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,917x550,Windows XP
140309,15,21,40,50,5,Firefox,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,917x688,Windows XP
153206,15,21,40,50,8,Firefox,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,917x734,Windows XP
164847,15,21,40,50,28,Firefox,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,939x704,Windows XP
165772,15,21,40,50,1,Firefox,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,979x550,Windows XP
86136,15,32,40,50,12,IE,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1024x576,Windows XP
87271,15,32,40,50,14,IE,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1170x658,Windows XP
89452,15,32,40,50,3,IE,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1463x823,Windows XP
90101,15,32,40,50,11,IE,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1536x1152,Windows XP
91087,15,32,40,50,4,IE,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1920x1080,Windows XP
145580,15,32,40,50,3,IE,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,720x450,Windows XP
145737,15,43,40,50,4,Maxthon,Đời sống,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1152x864,Windows XP
181620,15,1,1,34,1,Amazon Silk,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Kindle Fire,General_Mobile,982x1438,Android
87935,15,1,1,34,1,Amazon Silk,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,"Kindle Fire HD 8.9"" WiFi",General_Mobile,1200x1920,Android
145258,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,801a,General_Mobile,1080x1920,Android
107095,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,eidolon15_nand_gb2,General_Mobile,320x456,Android
142076,15,2,1,34,2,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,EVO3D_X515m,General_Mobile,960x540,Android
135129,15,2,1,34,5,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,GT-I9500,General_Mobile,720x1280,Android
117755,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,GT-P1000,General_Mobile,400x315,Android
157213,15,2,1,34,14,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,GT-S5830,General_Mobile,320x455,Android
157216,15,2,1,34,6,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,GT-S6802,General_Mobile,320x455,Android
130927,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,HTC Rhyme,General_Mobile,533x320,Android
134336,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,HTC X315E,General_Mobile,640x384,Android
112065,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A770K,General_Mobile,320x508,Android
126750,15,2,1,34,2,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A770K/2.23,General_Mobile,480x800,Android
145395,15,2,1,34,5,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A830S,General_Mobile,720x1280,Android
164106,15,2,1,34,2,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,IM-T100K,General_Mobile,800x480,Android
144138,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,JXD-P1000,General_Mobile,600x1024,Android
135180,15,2,1,34,2,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Lenovo K860,General_Mobile,720x1280,Android
108531,15,2,1,34,6,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,LG-E612,General_Mobile,320x480,Android
157642,15,2,1,34,3,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,LT15i,General_Mobile,480x854,Android
150654,15,2,1,34,2,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,ME173X,General_Mobile,800x1280,Android
97413,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,MT11i,General_Mobile,313x496,Android
138041,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Nova F,General_Mobile,480x854,Android
107868,15,2,1,34,3,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Q-Smart S1,General_Mobile,320x401,Android
116254,15,2,1,34,3,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,SAMSUNG-SGH-I997,General_Mobile,320x508,Android
137478,15,2,1,34,4,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,SHV-E160S,General_Mobile,800x1280,Android
135697,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,SHV-E210K/KKJMF6,General_Mobile,720x1280,Android
109962,15,2,1,34,2,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,SHW-M110S,General_Mobile,320x447,Android
137485,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,SM-T310,General_Mobile,800x1280,Android
114039,15,2,1,34,2,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,SonyEricssonMT11i,General_Mobile,320x544,Android
146598,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,SonyLT26i,General_Mobile,1280x720,Android
125157,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,SonyST21i2,General_Mobile,480x320,Android
150901,15,2,1,34,12,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Tender,General_Mobile,480x800,Android
90180,15,2,1,34,2,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Transformer TF101G,General_Mobile,1280x800,Android
104170,15,2,1,34,11,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,V8403,General_Mobile,320x401,Android
134288,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,V8403,General_Mobile,480x241,Android
143260,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,V8503,General_Mobile,540x960,Android
142137,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,V8503,General_Mobile,960x540,Android
126887,15,2,1,34,3,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,vi-; Connspeed IP71,General_Mobile,480x800,Android
127434,15,2,1,34,2,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Viettel I8,General_Mobile,480x800,Android
112144,15,2,1,34,1,Android,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,XUNHU S990,General_Mobile,320x508,Android
179216,15,11,1,34,1,Chrome,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,ASUS Transformer Pad TF300T,General_Mobile,800x1232,Android
144334,15,11,1,34,1,Chrome,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,ME371MG,General_Mobile,601x914,Android
116147,15,13,1,34,15,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,C5302,General_Mobile,360x592,Android
142978,15,13,1,34,15,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,C6802,General_Mobile,540x912,Android
169201,15,13,1,34,3,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Galaxy Nexus,General_Mobile,360x592,Android
113149,15,13,1,34,6,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,GT-I9100,General_Mobile,320x534,Android
162764,15,13,1,34,2,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A840SP,General_Mobile,720x1224,Android
169492,15,13,1,34,1,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,L-01D,General_Mobile,360x640,Android
116643,15,13,1,34,2,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,LG-F160S,General_Mobile,360x640,Android
117318,15,13,1,34,14,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,LT26i,General_Mobile,360x640,Android
116651,15,13,1,34,5,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,LT26w,General_Mobile,360x640,Android
145439,15,13,1,34,2,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,LT28h,General_Mobile,720x1280,Android
157654,15,13,1,34,1,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,MT27i,General_Mobile,480x854,Android
145322,15,13,1,34,1,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,SAMSUNG-SGH-I537,General_Mobile,1080x1920,Android
125812,15,13,1,34,3,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,SGH-T999,General_Mobile,360x640,Android
118635,15,13,1,34,1,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,SHV-E270K,General_Mobile,320x534,Android
134170,15,13,1,34,1,Chrome Mobile,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,SM-N9005,General_Mobile,640x360,Android
94038,15,57,1,34,2,Opera Mini,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Mobile,228x269,Android
101440,15,57,1,34,1,Opera Mini,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Mobile,307x409,Android
126259,15,57,1,34,1,Opera Mini,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Mobile,480x657,Android
168420,15,74,1,34,1,UC Browser,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,en-us ; Lenovo A690,General_Mobile,325x541,Android
160819,15,74,1,34,1,UC Browser,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,HTC Explorer A,General_Mobile,320x480,Android
126746,15,74,1,34,1,UC Browser,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A730S,General_Mobile,480x800,Android
108531,15,74,1,34,1,UC Browser,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,LG-E612,General_Mobile,320x480,Android
178688,15,74,1,34,1,UC Browser,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,vi; LG-F160S,General_Mobile,720x1280,Android
87495,15,74,1,34,3,UC Browser,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,vi; LG-F220K,General_Mobile,1080x1920,Android
173836,15,74,1,34,1,UC Browser,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,vi; S25,General_Mobile,480x800,Android
164333,15,74,12,34,1,UC Browser,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Lenovo S820,General_Desktop,800x600,Linux
91087,15,11,14,34,7,Chrome,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1920x1080,Mac OS X
96716,15,68,14,34,16,Safari,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,2880x1800,Mac OS X
100327,15,62,17,34,17,Ovi Browser,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Nokia 200,General_Desktop,320x218,Nokia Series 40
95406,15,62,17,34,28,Ovi Browser,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Nokia 202,General_Desktop,240x320,Nokia Series 40
148572,15,62,17,34,4,Ovi Browser,Du lịch,1,2014,2014-01-25,Saturday,25,7,January,1,Nokia 208,General_Desktop,240x298,Nokia Series 40
118669,15,2,1,49,1,Android,Homepage,1,2014,2014-01-25,Saturday,25,7,January,1,HTC A9192,General_Mobile,369x615,Android
109360,15,2,1,49,2,Android,Homepage,1,2014,2014-01-25,Saturday,25,7,January,1,HTC Aria,General_Mobile,320x424,Android
108514,15,2,1,49,3,Android,Homepage,1,2014,2014-01-25,Saturday,25,7,January,1,HTC Aria,General_Mobile,320x480,Android
165571,15,2,1,49,9,Android,Homepage,1,2014,2014-01-25,Saturday,25,7,January,1,HTC Desire,General_Mobile,960x540,Android
